run_dir,checkpoint_path,teammate_embed_dim,objective_hidden_dim,set_hidden_dim,fusion_hidden_dim,objective_num_layers,ff_expansion,num_set_blocks,dropout,learning_rate,weight_decay,batch_size,label_mapping_enabled,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_319_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_319_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,128,256,256,256,1,4,3,0.25,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5310593251488642,0.5040405895557857,0.5282038392236781,0.5663331883427577,0.5231361681849757,0.5395807395937785,2.0406452969268516,0.5040405895557857
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_337_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_337_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,1,2,3,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5581856943321326,0.5039275103550159,0.559118557791285,0.5492243004204727,0.5057904734411097,0.5278796520971668,2.017621612107312,0.5039275103550159
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_362_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_362_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,1,2,3,0.1,0.0005,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5312063515401014,0.5036389320746119,0.5446792061748338,0.5176888502247354,0.49331150572274896,0.5077951772269091,2.2794159871560558,0.5036389320746119
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_469_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_469_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,256,384,256,384,2,2,3,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5511284275527457,0.5033134882721618,0.5479182620434732,0.5608235464694795,0.5192455520427285,0.5333708509820433,2.2835596799850464,0.5033134882721618
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_229_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_229_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,2,2,3,0.3,0.001,0.001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5158420936558112,0.5033130862655877,0.535763894436503,0.5053646512976656,0.4784965012659992,0.5023912888454333,2.3834697515876204,0.5033130862655877
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_445_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_445_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,2,3,0.25,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5617878409174447,0.5032278220083655,0.5580685837706789,0.5591561548499348,0.5140276457676042,0.5347892212668932,2.533993575308058,0.5032278220083655
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_476_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_476_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,256,384,256,384,2,4,3,0.3,0.0005,0.001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5287804160846872,0.503106756910959,0.5455185500550349,0.5481368711033783,0.5179266748056638,0.5340508903424962,2.191403132897836,0.503106756910959
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_277_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_277_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,256,256,2,2,3,0.15,0.001,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5079761817246196,0.5029861357485368,0.5337290024573136,0.5028273162244454,0.48330715849165523,0.4973211082985669,2.145126122015494,0.5029861357485368
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_283_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_283_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,256,256,2,4,3,0.15,0.001,0.0001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5250312431081379,0.5026757386211907,0.5337030451645739,0.5395099318544294,0.509617104540922,0.5282665934368266,2.59265168066378,0.5026757386211907
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_357_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_357_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,2,4,4,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.531867970300669,0.5025146064994348,0.5390319682648577,0.5448020878642889,0.4994839741914049,0.5122516319891607,2.073823767679709,0.5025146064994348
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_279_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_279_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,256,256,2,2,4,0.15,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5391457766669117,0.5020676311592215,0.5369001869248179,0.5303755255908366,0.4824769007348374,0.5115087765292683,2.0785629837601274,0.5020676311592215
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_349_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_349_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,2,2,3,0.3,0.001,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.538337131515107,0.501747168691941,0.5450145027123542,0.5561113527620705,0.5166929834306216,0.5362339708742563,1.9849166649359244,0.501747168691941
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_473_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_473_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,256,384,256,384,2,2,5,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5298096008233478,0.5016095525272554,0.5326594611281595,0.5813397129186603,0.5585630169458686,0.574225457670603,1.8560873711550678,0.5016095525272554
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_437_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_437_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p25_lr0p001_wd0p0005/best_model.pt,256,384,256,384,1,2,5,0.25,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5372344335808278,0.5015032206860573,0.5443033002356759,0.5767000144990576,0.543841101554301,0.5568068204967481,2.108833138589506,0.5015032206860573
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_416_h256_objh384_te256_fu384_obj1_ff4_blocks3_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_416_h256_objh384_te256_fu384_obj1_ff4_blocks3_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,1,4,3,0.2,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5725207674777623,0.5014442959730269,0.5593134372664249,0.5469769464984776,0.50721784094596,0.5259967808406923,2.247141714449282,0.5014442959730269
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_126_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_126_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,1,2,5,0.1,0.0005,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5287069028890686,0.5013703814360484,0.5425807776108643,0.5218210816296941,0.483487168923559,0.5104904918535309,2.288347354641667,0.5013703814360484
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_397_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_397_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,256,384,256,384,2,2,3,0.15,0.001,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5238550319782401,0.5013693151691823,0.5337807495804232,0.5396549224300421,0.5129560786031548,0.527519833931769,2.6356681143796004,0.5013693151691823
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_205_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_205_h192_objh256_te128_fu256_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,128,256,192,256,2,2,3,0.25,0.001,0.0005,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5185620818936999,0.5006759989206713,0.5343305613960799,0.5359576627519211,0.5090089368497701,0.5277856999586586,2.2373474416909396,0.5006759989206713
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_479_h256_objh384_te256_fu384_obj2_ff4_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_479_h256_objh384_te256_fu384_obj2_ff4_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,256,384,256,384,2,4,5,0.3,0.001,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5444387267514519,0.499877745541546,0.5452928767975777,0.542119762215456,0.5099419362951313,0.5164263335022357,2.2816353374057345,0.499877745541546
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_131_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_131_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,4,5,0.1,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5705359111960597,0.499822379039902,0.5532160744046352,0.5632883862548934,0.507752970283878,0.5250320618210157,2.3750901928654424,0.499822379039902
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_179_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_179_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,192,256,1,4,5,0.2,0.001,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.527677718150408,0.49977406081347586,0.5417429219953563,0.5451645643033203,0.5196259644322048,0.5371084679887983,2.087318148877886,0.49977406081347586
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_123_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_123_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,2,4,0.1,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5596559582445049,0.49967692828731897,0.5491875033625795,0.5179063360881543,0.483048871373109,0.5086002182779394,2.4510968459977045,0.49967692828731897
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_461_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_461_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,256,384,256,384,1,2,5,0.3,0.001,0.001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5384841579063442,0.49947215274739665,0.547633881749949,0.5192837465564738,0.4851246829804536,0.5142006648117174,2.151929572776512,0.49947215274739665
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_347_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_347_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,1,4,5,0.3,0.001,0.001,512,True,2,early_stopping_val_macro_f1_patience_3,0.5269425861942219,0.499286944063889,0.5368041180528262,0.546831955922865,0.5020058332082971,0.5336169936498038,2.1761468759289495,0.499286944063889
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_165_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_165_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,192,256,2,4,4,0.15,0.001,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5281187973241197,0.499201163162791,0.5330824241867117,0.5322604030738002,0.49539128003667554,0.5221469878615318,2.223691843174122,0.499201163162791
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_225_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_225_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,1,4,4,0.3,0.001,0.001,512,True,2,early_stopping_val_macro_f1_patience_3,0.529956627214585,0.49914280793751636,0.5363713114823636,0.5146440481368711,0.4861381216382265,0.50783378774089,2.163719406834355,0.49914280793751636
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_151_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_151_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,4,3,0.15,0.001,0.0001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5381901051238698,0.49878389416633895,0.5410259492543216,0.5371900826446281,0.48875836943550727,0.5178701254293119,2.4815536428380898,0.49878389416633895
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_303_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_303_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,256,256,2,2,4,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5336322869955157,0.4984375138682608,0.5318691807609952,0.5417572857764246,0.4897695069841055,0.5172964377236793,2.3255278357753046,0.4984375138682608
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_341_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_341_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,1,2,5,0.3,0.001,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5379695655370139,0.49835925624473953,0.5432362916644603,0.5586486878352908,0.5203580831496573,0.5429433245610452,2.3693498814547502,0.49835925624473953
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_409_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_409_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p2_lr0p001_wd0p0005/best_model.pt,256,384,256,384,1,2,3,0.2,0.001,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5215026097184444,0.49834110109580687,0.535084623005015,0.5482093663911846,0.5162506379699593,0.5433694963627924,2.237405999943062,0.49834110109580687
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_371_h256_objh384_te256_fu384_obj1_ff4_blocks5_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_371_h256_objh384_te256_fu384_obj1_ff4_blocks5_drop0p1_lr0p001_wd0p0001/best_model.pt,256,384,256,384,1,4,5,0.1,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5487024920973315,0.49831767872924215,0.5460726515514855,0.5645933014354066,0.5225840822590151,0.5434246446237636,2.40436738508719,0.49831767872924215
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_419_h256_objh384_te256_fu384_obj1_ff4_blocks5_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_419_h256_objh384_te256_fu384_obj1_ff4_blocks5_drop0p2_lr0p001_wd0p0005/best_model.pt,256,384,256,384,1,4,5,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5612732485481143,0.49808447698892555,0.5502013719470896,0.5932289401188923,0.5548188899428135,0.5720152131446253,2.1088672876358032,0.49808447698892555
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_351_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_351_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,2,2,4,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5253988090862309,0.49797790768697003,0.5259869064470541,0.5627809192402494,0.5189645492995089,0.536117854492645,2.349090094919558,0.49797790768697003
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_457_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_457_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,256,384,256,384,1,2,3,0.3,0.001,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5293685216496361,0.497492772946193,0.5336191474780062,0.566405683630564,0.5265341966149829,0.546517205796965,2.180584271748861,0.497492772946193
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_231_h192_objh256_te128_fu256_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_231_h192_objh256_te128_fu256_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,2,2,4,0.3,0.001,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5552451665073881,0.4974147289806022,0.5507283960808926,0.5569088009279397,0.5166939993004509,0.535630819301457,2.214330271438316,0.4974147289806022
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_374_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_374_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,2,3,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.55355436300816,0.49719621473903963,0.5389349049411928,0.5696679715818472,0.5291967943463144,0.5456729350056883,2.6879209456620394,0.49719621473903963
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_135_h192_objh256_te128_fu256_obj2_ff2_blocks4_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_135_h192_objh256_te128_fu256_obj2_ff2_blocks4_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,192,256,2,2,4,0.1,0.001,0.0001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5205469381754024,0.4970967026320896,0.5282245395212647,0.5550964187327824,0.5193319635735666,0.5426559474652283,2.4157767251685813,0.4970967026320896
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_427_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_427_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p2_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,4,3,0.2,0.001,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.529956627214585,0.49688176992395516,0.5351814656603964,0.5192837465564738,0.4950513729313375,0.5047051213400674,2.2731451899917037,0.49688176992395516
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_421_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_421_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p2_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,2,3,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5451003455120194,0.4968499819998668,0.5430152950287542,0.586486878352907,0.5395708040855038,0.5534289028559479,2.4267355821750782,0.4968499819998668
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_353_h256_objh256_te128_fu256_obj2_ff2_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_353_h256_objh256_te128_fu256_obj2_ff2_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,2,2,5,0.3,0.001,0.001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5315739175181945,0.4966153299244079,0.5361740286891715,0.5513266637668551,0.5169316297619466,0.5366850026188082,1.9857287340694003,0.4966153299244079
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_402_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_402_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,2,5,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5288539292803058,0.4966076847302041,0.540732672599053,0.5456720313179644,0.5128713057646658,0.5367691102334602,2.233419652338381,0.4966076847302041
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_027_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_027_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,64,128,128,128,1,2,4,0.15,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5259869146511799,0.49654469343394686,0.5318643042665046,0.5436421632593882,0.5006264413758337,0.5278785414899898,2.2064500164102623,0.49654469343394686
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_262_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_262_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,2,4,4,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5661251194589428,0.49632138308003015,0.5477236647163976,0.5475569088009279,0.49120105690842036,0.5131457236695873,2.2562394539515176,0.49632138308003015
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_471_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_471_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,256,384,256,384,2,2,4,0.3,0.001,0.001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5524516650738808,0.4962762982576238,0.5448295016208567,0.5321154124981876,0.5011892398812077,0.5161346282883419,2.2201180745054176,0.4962762982576238
